,animal_type,breed,color,age_upon_outcome,sex_upon_outcome,year,month,day,hour
17796,0,584,24,3650,1,2018,1,26,1156
17797,0,2,5,300,0,2015,11,8,765
17798,2,7,6,1095,3,2014,9,9,1037
17799,0,17,23,365,0,2015,1,19,1036
17800,0,172,53,1460,4,2016,11,6,0
17801,1,4,118,150,0,2013,12,14,749
17802,1,4,48,28,4,2014,10,25,654
17803,3,1072,6,365,3,2017,12,15,1122
17804,1,4,7,90,4,2015,1,11,836
17805,1,38,69,1460,1,2017,3,22,853
17806,0,2,12,365,1,2015,7,13,1077
17807,1,4,5,240,3,2015,1,8,540
17808,1,4,3,60,4,2017,8,18,785
17809,0,10,0,30,2,2015,6,21,1072
17810,0,8,6,1460,0,2016,6,20,0
17811,2,7,6,730,3,2017,3,15,697
17812,0,434,5,300,0,2014,8,4,1016
17813,1,4,12,90,2,2014,8,14,1040
17814,1,4,16,28,3,2015,10,27,747
17815,1,4,52,730,0,2015,10,7,777
17816,1,4,7,365,1,2016,2,22,822
17817,0,2,12,4745,0,2017,8,17,1110
17818,1,4,12,1095,1,2018,1,3,1071
17819,1,4,52,30,2,2016,5,21,804
17820,0,17,6,365,2,2017,7,21,830
17821,0,94,6,2920,2,2015,10,26,1004
17822,1,4,16,30,4,2017,7,12,818
17823,0,1076,149,1825,1,2016,3,26,728
17824,1,4,16,60,0,2016,12,29,770
17825,0,17,0,2920,4,2017,10,2,985
17826,0,60,9,365,0,2013,11,8,724
17827,1,4,191,7,4,2014,11,26,785
17828,1,4,15,120,1,2014,6,14,833
17829,1,4,5,7,2,2015,9,5,880
17830,1,4,5,2190,1,2015,11,21,921
17831,0,145,47,365,0,2017,6,27,819
17832,0,163,2,1460,0,2013,12,21,699
17833,0,49,4,365,1,2015,7,30,1059
17834,1,4,16,730,4,2014,7,16,540
17835,0,43,10,330,0,2014,10,26,986
17836,0,69,12,4380,2,2016,6,19,1006
17837,0,10,22,180,1,2017,11,6,911
17838,0,17,2,30,2,2017,7,22,648
17839,0,17,5,730,0,2014,6,26,538
17840,0,462,4,1460,0,2017,10,10,1095
17841,1,4,12,8030,1,2017,3,6,1029
17842,0,17,21,60,0,2014,9,20,990
17843,0,24,11,60,2,2017,11,7,778
17844,0,10,5,1825,1,2014,11,1,1029
17845,1,4,17,90,1,2015,7,10,1010
17846,1,4,17,90,0,2015,7,14,783
17847,0,42,164,730,1,2014,8,27,1075
17848,0,149,9,730,1,2016,3,9,897
17849,1,4,54,28,4,2017,9,16,0
17850,1,21,30,21,2,2015,8,21,1019
17851,2,33,4,730,3,2013,12,1,826
17852,0,5,62,365,0,2017,3,3,884
17853,0,77,2,365,1,2014,2,16,773
17854,0,32,28,4380,1,2014,12,28,671
17855,1,4,7,7,3,2015,6,7,1182
17856,0,10,22,365,4,2017,5,9,909
17857,2,937,12,210,0,2017,2,8,1106
17858,1,4,48,60,1,2014,8,5,1017
17859,1,4,16,180,0,2018,1,3,1136
17860,0,260,19,330,1,2014,11,29,1132
17861,0,10,9,1825,0,2016,5,20,825
17862,1,4,7,90,1,2016,8,20,1106
17863,3,652,32,180,2,2016,11,27,629
17864,0,2,5,1095,1,2013,12,15,1107
17865,1,4,16,90,1,2016,11,19,710
17866,0,1077,14,60,1,2017,3,24,1069
17867,1,4,16,365,0,2015,5,17,934
17868,0,10,5,730,4,2014,12,23,959
17869,0,23,5,365,1,2018,2,1,743
17870,1,4,91,90,1,2014,12,17,727
17871,0,2,5,365,0,2015,12,7,1129
17872,1,4,16,60,1,2016,7,23,1051
17873,0,373,9,4380,1,2016,2,27,799
17874,2,7,6,365,3,2016,10,9,542
17875,2,76,6,28,3,2014,7,23,1098
17876,1,47,64,150,0,2017,2,16,505
17877,1,4,48,3,4,2014,6,3,669
17878,0,2,114,365,2,2016,12,29,757
17879,1,21,7,2920,1,2013,12,17,828
17880,1,4,5,60,0,2013,11,17,730
17881,1,4,36,90,1,2015,12,11,1078
17882,0,141,138,365,0,2016,3,19,1073
17883,1,4,12,30,4,2016,9,30,0
17884,1,4,17,60,1,2014,11,29,939
17885,1,4,7,180,0,2015,11,15,977
17886,1,4,31,60,2,2017,6,30,1328
17887,1,4,12,90,1,2015,11,30,1121
17888,0,41,5,730,2,2014,3,28,860
17889,2,1078,24,365,4,2016,7,7,900
17890,1,4,12,210,0,2016,3,7,1021
17891,0,10,42,730,4,2015,4,12,1021
17892,1,21,16,90,1,2018,1,31,807
17893,1,1079,17,365,4,2014,11,6,540
17894,1,4,22,210,0,2016,1,22,894
17895,0,2,42,730,0,2015,12,12,1085
17896,0,13,312,2920,2,2016,3,2,1052
17897,1,4,3,30,2,2014,6,15,755
17898,0,1080,100,1095,0,2017,6,25,740
17899,0,93,14,730,0,2015,6,14,1085
17900,1,4,12,365,0,2017,8,26,1140
17901,1,4,48,90,0,2015,8,23,1166
17902,1,51,5,5840,2,2015,11,17,809
17903,0,10,10,365,0,2017,12,29,928
17904,1,4,3,60,1,2014,7,13,1165
17905,1,4,3,365,0,2017,2,7,498
17906,1,4,12,6,3,2016,10,10,1067
17907,0,1081,9,2555,0,2017,4,7,788
17908,0,50,5,730,1,2014,7,7,1026
17909,0,2,12,240,1,2015,9,4,949
17910,0,386,18,365,0,2016,1,13,562
17911,0,10,22,730,4,2014,7,23,525
17912,1,4,2,60,2,2015,8,26,795
17913,0,17,0,90,0,2014,6,26,537
17914,1,4,16,730,4,2013,12,6,1046
17915,0,3,0,3285,1,2017,10,31,735
17916,1,4,7,60,0,2015,10,21,676
17917,0,2,5,2,2,2014,12,3,840
17918,0,771,12,4745,0,2014,8,4,991
17919,0,13,2,2190,0,2014,8,31,794
17920,0,158,24,6,3,2015,6,4,1132
17921,0,72,47,60,0,2017,10,16,1049
17922,0,24,86,1825,1,2017,1,21,964
17923,0,10,5,365,1,2015,10,18,903
17924,0,10,102,14,2,2016,9,12,999
17925,0,13,5,365,0,2014,7,30,1024
17926,1,51,5,2920,0,2017,1,26,909
17927,0,10,0,2555,0,2014,6,11,650
17928,1,4,15,14,2,2017,9,5,1119
17929,0,93,5,3650,1,2015,7,30,854
17930,0,258,55,60,1,2015,12,8,747
17931,1,51,15,730,2,2015,9,13,540
17932,0,664,12,730,0,2017,10,28,841
17933,0,166,47,60,1,2015,1,14,1119
17934,0,17,14,365,0,2016,11,14,1131
17935,0,17,14,2920,1,2014,5,9,794
17936,2,33,47,28,3,2014,8,9,571
17937,0,195,5,150,0,2017,4,7,1102
17938,1,4,30,1095,0,2016,8,18,1152
17939,0,17,50,365,2,2016,7,6,546
17940,0,53,4,150,1,2014,9,21,721
17941,0,796,9,2190,1,2016,6,12,886
17942,0,134,58,1095,4,2017,9,10,0
17943,1,4,52,365,1,2013,12,27,834
17944,1,4,16,14,4,2014,9,30,949
17945,0,82,0,730,1,2015,8,5,1037
17946,1,4,2,21,2,2014,8,1,902
17947,0,93,11,730,1,2014,10,30,1079
17948,1,4,16,6,2,2014,4,29,818
17949,1,4,64,120,2,2017,7,16,689
17950,0,210,10,1460,0,2016,1,8,995
17951,1,51,5,90,1,2015,10,31,468
17952,1,4,16,60,0,2015,10,27,689
17953,1,414,6,730,1,2017,10,11,738
17954,1,4,30,60,0,2017,5,26,977
17955,0,191,5,60,1,2016,1,10,1060
17956,0,113,5,180,0,2014,11,30,797
17957,1,4,12,60,0,2015,6,6,1035
17958,0,13,43,120,1,2014,1,15,745
17959,0,3,12,365,0,2016,6,20,1059
17960,0,2,18,1460,1,2014,1,18,957
17961,0,5,8,2190,0,2014,5,1,999
17962,0,17,6,730,1,2017,1,30,1079
17963,1,21,12,180,0,2016,5,14,966
17964,0,10,42,300,0,2014,11,2,1093
17965,1,4,3,365,0,2017,4,27,843
17966,0,911,5,730,1,2014,1,14,1064
17967,2,7,6,365,3,2016,9,1,485
17968,0,60,23,365,0,2015,4,15,815
17969,0,57,80,2190,1,2014,7,18,781
17970,0,43,53,60,1,2016,2,21,0
17971,0,77,14,2920,2,2017,10,4,669
17972,1,4,7,2920,1,2013,10,3,976
17973,1,4,16,4,4,2014,4,23,677
17974,0,388,8,1095,0,2013,12,7,724
17975,0,121,4,3285,0,2014,9,13,1078
17976,2,7,6,730,3,2017,9,24,563
17977,1,4,3,60,0,2015,7,26,1131
17978,0,5,89,730,1,2014,2,17,1084
17979,1,4,52,60,1,2016,8,23,1018
17980,1,4,98,365,2,2015,6,22,740
17981,2,119,10,730,3,2013,11,11,1032
17982,0,60,5,30,4,2014,7,23,962
17983,1,38,33,1095,0,2014,4,26,1005
17984,0,942,4,730,1,2014,2,7,1059
17985,1,38,68,60,0,2013,10,27,1020
17986,0,82,24,1460,1,2016,9,29,531
17987,1,4,91,365,1,2016,6,7,833
17988,1,4,22,14,3,2014,6,11,1031
17989,0,16,14,1825,0,2014,2,23,1113
17990,1,4,30,60,0,2017,8,13,915
17991,1,4,5,730,0,2016,9,8,1335
17992,1,21,16,30,4,2014,7,12,1144
17993,0,77,5,240,1,2015,9,17,1052
17994,0,159,9,1460,1,2015,5,6,1045
17995,1,4,12,120,0,2017,12,4,1009
17996,1,4,7,4745,0,2015,6,14,969
17997,1,4,3,21,4,2015,8,14,1100
17998,2,119,47,150,2,2017,9,17,831
17999,0,366,14,730,0,2015,5,26,1093
18000,0,129,32,1095,0,2017,6,10,1087
18001,0,320,47,1095,2,2014,3,5,932
18002,0,42,11,60,2,2016,6,14,702
18003,0,17,18,2920,0,2014,12,8,765
18004,1,4,98,60,0,2015,12,19,1118
18005,1,4,3,21,4,2016,4,5,671
18006,0,129,9,1095,1,2013,10,12,1130
18007,1,44,12,1460,0,2016,12,27,945
18008,0,2,32,90,0,2016,2,3,1129
18009,0,186,5,365,1,2015,1,27,1146
18010,0,304,61,60,0,2017,4,18,1026
18011,0,99,58,150,1,2016,10,4,890
18012,0,43,42,365,1,2017,8,29,1023
18013,0,204,8,150,2,2014,8,23,1096
18014,2,7,32,365,3,2017,9,8,548
18015,0,343,6,730,0,2014,9,20,901
18016,1,4,31,60,0,2017,6,3,1266
18017,0,10,17,365,2,2017,12,7,1076
18018,2,7,12,28,3,2016,9,8,1012
18019,1,4,3,2190,1,2014,9,18,895
18020,0,550,4,30,0,2017,12,12,1048
18021,0,163,5,730,1,2016,8,8,796
18022,1,4,16,365,0,2016,11,23,766
18023,1,4,52,7,3,2016,11,3,548
18024,0,177,61,365,4,2017,2,26,864
18025,0,111,10,365,1,2015,1,20,1080
18026,1,4,91,365,1,2015,2,1,678
18027,0,10,22,365,2,2016,11,26,738
18028,0,186,5,1095,2,2017,10,16,928
18029,0,39,80,60,1,2014,6,18,1105
18030,1,4,16,2920,4,2016,4,22,865
18031,0,2,12,365,0,2015,2,10,1076
18032,0,5,8,2920,0,2014,9,17,658
18033,0,105,55,6205,0,2016,10,7,754
18034,0,17,114,365,4,2017,5,17,1135
18035,1,4,52,3650,1,2016,3,12,791
18036,1,38,128,1825,1,2014,11,6,747
18037,1,4,16,21,3,2015,9,21,955
18038,1,21,285,60,1,2015,11,20,1074
18039,1,4,30,120,0,2016,7,12,1057
18040,0,2,5,150,1,2014,3,18,812
18041,1,4,5,60,0,2017,7,31,719
18042,2,7,6,180,3,2016,8,16,479
18043,1,4,91,1825,1,2014,7,10,875
18044,1,4,91,14,3,2015,6,6,981
18045,0,53,34,30,1,2017,12,22,968
18046,0,32,12,5,3,2016,2,5,454
18047,1,4,16,60,0,2014,9,11,779
18048,0,2,50,365,0,2018,1,22,961
18049,1,4,9,1,3,2015,5,12,906
18050,0,17,19,2555,4,2015,11,27,770
18051,0,2,12,210,1,2016,10,29,0
18052,1,4,12,365,1,2013,12,16,842
18053,0,10,5,730,4,2016,11,17,1130
18054,1,4,22,60,4,2016,11,7,1032
18055,2,33,6,365,3,2017,5,29,799
18056,2,7,6,365,3,2017,6,12,663
18057,1,4,52,365,2,2014,5,21,480
18058,0,17,18,1095,0,2015,5,31,859
18059,1,38,69,60,0,2015,7,18,991
18060,0,1082,11,240,0,2015,9,6,804
18061,1,51,12,1825,1,2013,12,6,1095
18062,0,60,23,365,0,2016,2,14,1042
18063,0,87,10,730,0,2016,6,2,735
18064,0,5,4,730,1,2017,12,4,918
18065,1,38,69,300,1,2015,12,19,861
18066,0,82,9,2920,0,2018,1,3,1104
18067,1,4,15,270,1,2014,10,10,907
18068,1,4,15,1460,1,2014,5,30,480
18069,1,4,12,730,3,2015,4,14,540
18070,0,99,58,330,1,2017,4,26,709
18071,1,4,5,1,3,2014,6,3,1055
18072,0,10,14,90,4,2015,7,29,949
18073,0,10,4,730,1,2017,5,26,593
18074,0,13,9,1095,1,2014,6,1,902
18075,1,4,30,365,4,2014,8,16,540
18076,1,4,3,730,4,2017,1,17,741
18077,0,5,47,210,2,2015,10,12,1128
18078,1,4,30,21,3,2016,4,4,1120
18079,1,4,7,60,0,2014,11,19,657
18080,0,17,49,1460,0,2015,5,6,1105
18081,0,10,17,2190,0,2014,10,4,982
18082,1,4,16,3650,0,2014,6,15,889
18083,0,42,340,60,0,2016,5,15,0
18084,0,10,12,365,4,2016,9,10,1015
18085,0,10,42,300,0,2016,4,25,1072
18086,0,17,8,1825,0,2016,7,15,0
18087,1,51,48,90,4,2014,1,12,1041
18088,0,128,21,730,2,2014,1,11,892
18089,0,5,47,730,1,2015,9,23,1100
18090,0,2,42,1825,1,2013,10,24,647
18091,0,238,24,60,1,2017,4,8,807
18092,0,17,12,1460,0,2017,4,28,817
18093,0,17,11,1095,2,2017,2,25,785
18094,0,2,47,90,0,2014,4,28,644
18095,0,171,21,730,0,2013,12,2,1065
18096,0,134,0,330,0,2016,8,26,1137
18097,0,373,9,730,1,2016,7,4,852
18098,1,51,30,60,1,2014,8,24,1040
18099,1,4,12,3,3,2017,4,16,572
18100,0,2,5,365,0,2016,4,11,902
18101,1,4,12,365,0,2017,10,15,912
18102,0,555,89,300,2,2014,4,9,681
18103,0,132,2,240,4,2017,8,19,559
18104,0,8,14,120,0,2015,8,9,1116
18105,2,152,6,150,3,2016,5,14,750
18106,2,33,6,365,3,2017,7,18,508
18107,1,4,12,60,0,2014,9,8,1140
18108,1,4,12,60,0,2017,5,30,977
18109,0,17,8,30,2,2016,9,29,871
18110,0,2,12,2555,0,2016,5,11,1077
18111,2,201,6,180,3,2015,10,28,658
18112,0,99,83,150,2,2016,7,29,871
18113,1,4,2,30,2,2016,10,24,854
18114,0,17,18,730,0,2015,5,29,750
18115,2,29,86,365,3,2017,4,19,1112
18116,0,72,32,60,4,2016,6,9,855
18117,1,4,3,60,1,2016,7,9,1028
18118,1,4,16,150,1,2015,12,7,1035
18119,1,4,52,14,2,2017,9,21,495
18120,1,4,52,730,1,2017,5,15,0
18121,1,4,16,21,4,2014,10,16,1113
18122,0,2,12,730,1,2016,2,12,1139
18123,1,21,7,90,1,2017,7,30,941
18124,2,29,47,120,3,2016,7,11,1172
18125,2,142,33,365,4,2013,10,16,1004
18126,1,4,77,730,3,2017,10,14,752
18127,1,4,52,60,1,2016,10,12,1061
18128,1,4,5,365,1,2016,6,22,540
18129,0,1083,79,730,0,2013,10,10,1096
18130,1,4,3,240,1,2016,1,19,913
18131,0,88,18,730,1,2016,9,4,719
18132,0,24,45,5475,0,2014,10,3,1138
18133,0,109,14,365,1,2017,3,27,1089
18134,1,47,22,60,1,2016,11,26,740
18135,1,4,7,28,2,2014,4,28,643
18136,1,4,194,120,0,2016,7,28,540
18137,1,4,30,120,0,2014,11,26,808
18138,0,5,4,180,1,2016,5,5,1119
18139,0,19,18,4380,4,2017,5,17,1019
18140,1,4,3,60,1,2015,8,18,1056
18141,1,4,15,60,2,2015,5,26,1086
18142,0,2,12,270,4,2016,3,20,901
18143,0,2,12,1825,0,2015,4,24,1119
18144,0,98,8,1095,1,2015,4,10,1027
18145,0,10,5,180,4,2015,12,6,846
18146,1,4,12,30,4,2014,3,26,947
18147,0,41,12,3285,1,2015,1,30,823
18148,1,4,59,365,4,2014,9,13,836
18149,1,4,88,240,3,2017,11,13,687
18150,0,17,8,2190,1,2016,11,21,1131
18151,0,53,8,365,1,2014,4,8,1065
18152,0,69,5,365,2,2017,11,14,705
18153,0,134,10,365,0,2014,6,3,904
18154,1,4,12,365,4,2016,7,24,934
18155,1,4,15,365,2,2013,11,21,937
18156,0,99,21,60,1,2017,5,9,1121
18157,1,4,12,180,4,2017,8,4,1077
18158,1,4,3,60,1,2015,5,15,1098
18159,0,17,5,1095,1,2015,8,7,1143
18160,1,51,5,1460,0,2015,5,9,849
18161,0,10,58,1095,1,2016,9,6,1019
18162,0,329,5,730,1,2017,1,26,1070
18163,0,10,21,730,0,2016,11,21,971
18164,0,10,10,240,1,2017,4,30,1143
18165,0,16,4,730,0,2017,4,26,1041
18166,0,314,89,1460,0,2016,4,24,766
18167,0,2,5,60,0,2015,5,15,1064
18168,1,21,12,730,1,2013,12,18,878
18169,1,4,12,21,2,2015,5,4,824
18170,0,82,6,1825,0,2014,12,23,974
18171,1,4,30,120,3,2017,8,5,0
18172,0,41,4,300,0,2017,5,17,1063
18173,1,4,98,14,3,2016,4,21,1023
18174,1,4,16,4,4,2016,8,1,979
18175,0,10,28,3285,1,2016,12,12,683
18176,1,4,36,60,4,2013,12,3,934
18177,1,4,16,30,4,2016,10,13,0
18178,0,2,12,150,1,2017,2,22,1049
18179,0,218,24,1095,0,2013,10,24,1050
18180,1,51,280,120,1,2017,1,27,1083
18181,1,4,3,365,2,2014,8,11,540
18182,0,17,4,730,1,2017,12,23,1068
18183,1,4,64,150,4,2016,7,24,1141
18184,0,438,11,60,0,2016,5,25,1177
18185,0,662,14,2190,1,2014,12,23,784
18186,0,218,5,730,0,2015,10,28,708
18187,0,10,10,21,4,2015,8,1,767
18188,1,4,3,60,1,2017,4,9,1383
18189,1,4,7,60,0,2014,7,4,1033
18190,1,21,16,30,2,2014,5,31,837
18191,0,2,9,60,1,2016,1,31,1058
18192,1,4,52,90,1,2015,7,24,791
18193,1,4,3,365,1,2015,12,15,1149
18194,1,21,52,365,1,2017,8,23,1098
18195,0,10,32,30,2,2014,8,10,785
18196,1,4,5,90,1,2017,8,14,923
18197,0,17,123,365,1,2015,3,8,733
18198,1,4,3,365,1,2017,1,16,889
18199,1,4,3,60,0,2017,5,10,581
18200,0,188,4,180,1,2017,6,6,1097
18201,0,197,248,365,0,2014,3,31,928
18202,1,4,9,60,1,2016,2,16,509
18203,0,216,18,240,0,2014,9,3,832
18204,1,4,31,60,1,2015,2,3,896
18205,0,93,14,365,1,2014,2,1,779
18206,1,4,7,1095,3,2017,1,31,744
18207,2,33,6,365,3,2014,8,14,539
18208,1,4,22,1825,1,2014,7,14,906
18209,0,5,8,730,1,2017,7,30,890
18210,1,4,30,300,0,2014,3,17,691
18211,0,16,2,60,1,2013,12,9,1070
18212,1,51,7,60,4,2014,7,22,540
18213,1,4,7,60,0,2015,3,3,1106
18214,0,94,0,365,0,2015,10,15,922
18215,2,40,5,730,4,2017,9,19,796
18216,0,2,5,730,1,2017,10,15,1089
18217,1,21,25,180,2,2014,9,14,540
18218,0,10,42,365,1,2014,11,20,1045
18219,0,2,5,30,0,2017,1,12,1022
18220,1,4,12,60,4,2017,6,25,756
18221,0,166,28,365,0,2015,5,31,822
18222,1,4,12,90,4,2017,12,24,1016
18223,3,768,62,365,4,2014,3,3,736
18224,2,1084,6,365,3,2016,12,29,804
18225,1,4,3,120,4,2015,7,19,540
18226,1,4,16,14,4,2014,9,13,990
18227,0,17,89,1460,0,2014,5,4,1247
18228,0,3,14,30,1,2015,2,25,1077
18229,0,10,42,730,0,2017,8,20,937
18230,1,21,16,2190,0,2016,3,27,768
18231,1,4,16,60,4,2016,7,1,1124
18232,1,4,91,60,1,2017,7,1,1069
18233,0,3,24,2555,2,2015,12,15,724
18234,1,4,64,7,4,2015,9,6,822
18235,0,159,9,1460,4,2015,10,5,1101
18236,0,10,31,1825,1,2015,10,7,1139
18237,0,37,14,730,1,2016,1,23,998
18238,0,49,18,730,0,2015,4,25,1374
18239,1,4,52,150,2,2014,1,23,786
18240,1,4,16,30,4,2017,7,12,818
18241,0,2,18,120,4,2015,8,31,717
18242,0,780,21,1460,0,2015,8,11,977
18243,2,224,5,365,3,2015,5,19,592
18244,2,7,6,150,3,2014,8,13,642
18245,1,4,16,365,3,2015,6,10,540
18246,0,5,55,1825,0,2018,1,24,1020
18247,0,109,53,300,1,2017,9,15,737
18248,0,2,19,730,1,2014,7,9,790
18249,1,4,3,730,0,2015,3,10,900
18250,0,5,55,365,1,2014,1,7,1029
18251,1,4,16,21,2,2017,4,19,1062
18252,1,4,3,2,3,2014,9,3,980
18253,1,4,30,730,0,2014,8,18,939
18254,0,1085,19,2920,4,2017,2,13,958
18255,3,68,32,180,3,2017,6,10,642
18256,0,16,34,30,4,2013,12,3,878
18257,1,4,12,120,0,2018,1,3,1029
18258,1,38,33,4015,0,2017,3,24,820
18259,0,243,5,1095,1,2016,4,18,0
18260,0,675,10,730,0,2016,8,23,697
18261,0,1086,47,1825,4,2017,10,7,847
18262,0,99,58,90,0,2015,9,9,1070
18263,0,93,24,180,3,2016,11,26,745
18264,0,386,218,730,0,2013,10,28,934
18265,1,4,52,60,1,2014,11,3,983
18266,1,1087,3,60,2,2015,12,16,780
18267,0,2,11,365,4,2017,10,3,1140
18268,1,4,15,365,1,2016,10,10,1148
18269,1,4,30,60,0,2016,9,17,819
18270,0,57,2,60,1,2016,9,8,1133
18271,0,17,0,1825,2,2014,1,2,1073
18272,0,218,0,330,0,2015,12,27,1010
18273,0,218,21,1095,0,2015,3,15,834
18274,1,4,15,21,2,2014,5,3,975
18275,1,4,12,60,1,2015,10,13,874
18276,1,4,73,14,2,2014,10,8,787
18277,1,51,5,1095,1,2016,2,21,848
18278,1,4,88,180,0,2014,11,10,1082
18279,0,2,1,1825,2,2014,10,9,699
18280,0,1088,5,2555,4,2017,1,7,1026
18281,1,4,3,21,4,2017,5,18,961
18282,0,3,6,365,0,2015,11,3,694
18283,0,17,14,150,1,2017,4,26,913
18284,1,4,7,30,4,2015,6,11,1139
18285,1,4,15,60,1,2017,7,2,1040
18286,0,3,6,730,1,2015,3,7,946
18287,3,68,32,365,3,2017,5,4,0
18288,0,10,17,1095,0,2015,1,29,1068
18289,1,4,12,14,4,2015,11,1,823
18290,0,1089,14,365,1,2014,2,28,879
18291,1,4,3,180,2,2013,10,17,1079
18292,0,8,81,330,1,2016,8,8,792
18293,1,4,12,14,3,2016,8,12,888
18294,0,10,11,730,1,2015,10,28,942
18295,1,4,126,30,4,2015,10,7,863
18296,0,17,0,365,0,2015,4,19,1054
18297,1,4,91,730,1,2016,5,5,1140
18298,1,4,30,365,0,2015,8,6,888
18299,0,130,12,1825,0,2016,5,8,1094
18300,2,7,6,365,3,2017,9,27,465
18301,1,4,3,60,1,2013,11,3,1063
18302,0,10,24,21,4,2015,7,31,854
18303,0,2,18,365,1,2016,3,19,1020
18304,0,10,13,365,0,2014,7,3,705
18305,2,33,4,365,3,2015,4,7,496
18306,0,1090,18,4745,4,2015,12,21,748
18307,1,4,5,365,0,2013,10,5,832
18308,1,4,9,90,0,2016,9,21,1166
18309,1,4,7,90,0,2017,9,18,1027
18310,1,4,5,1095,1,2015,10,13,868
18311,1,4,12,120,4,2017,12,10,760
18312,0,10,46,1095,4,2014,3,19,916
18313,0,430,24,365,0,2014,7,10,768
18314,1,4,5,30,1,2014,3,21,1110
18315,0,93,9,1460,4,2016,7,14,0
18316,0,10,9,270,1,2016,11,26,1010
18317,0,1091,31,730,1,2015,4,19,1144
18318,1,4,48,60,0,2017,6,28,1149
18319,0,17,81,180,1,2017,4,29,826
18320,1,4,7,60,0,2017,1,3,1347
18321,0,994,12,270,1,2014,1,31,770
18322,0,5,47,1460,0,2015,4,24,969
18323,1,38,118,730,4,2013,11,8,951
18324,0,893,5,1460,0,2014,12,27,926
18325,2,7,6,730,3,2015,10,15,492
18326,0,116,8,2920,2,2015,12,6,1030
18327,1,4,3,30,4,2017,8,27,1087
18328,0,2,12,730,1,2014,10,10,1142
18329,1,4,12,4745,1,2014,8,18,754
18330,1,4,7,730,3,2017,9,28,1118
18331,2,33,6,150,3,2017,4,16,1002
18332,0,510,23,730,2,2018,1,14,784
18333,1,4,30,60,0,2017,12,20,1001
18334,1,4,52,730,2,2015,4,16,818
18335,0,10,10,730,1,2014,12,5,1033
18336,1,4,3,2190,0,2014,10,2,649
18337,0,10,24,730,1,2016,3,24,874
18338,0,141,112,210,0,2015,1,14,1158
18339,0,2,12,365,0,2017,6,27,760
18340,1,4,52,14,3,2017,6,10,1030
18341,1,4,57,60,2,2017,5,30,1370
18342,1,21,22,60,1,2016,1,24,1125
18343,2,33,47,28,3,2014,10,10,1103
18344,0,501,58,150,1,2016,2,27,1029
18345,1,4,12,14,3,2016,8,30,881
18346,0,2,5,365,0,2014,12,3,1146
18347,0,17,18,90,4,2016,1,1,845
18348,0,2,0,60,1,2014,4,25,1053
18349,2,29,97,730,3,2013,11,1,1028
18350,2,33,12,365,3,2016,4,8,598
18351,0,59,47,2190,2,2016,9,30,736
18352,0,17,153,1095,0,2016,7,7,1080
18353,0,17,4,2190,0,2016,10,5,902
18354,0,129,4,330,1,2016,12,29,757
18355,0,78,58,365,0,2017,5,7,840
18356,1,21,3,365,1,2017,5,31,719
18357,0,3,14,60,1,2015,7,10,1054
18358,0,197,245,5110,0,2014,11,9,670
18359,0,2,5,60,1,2016,10,16,1115
18360,1,4,22,365,1,2014,3,2,890
18361,1,4,12,60,0,2015,6,22,969
18362,0,5,62,2555,1,2016,8,9,942
18363,0,17,72,730,1,2016,1,7,1009
18364,1,4,16,730,0,2017,5,4,1134
18365,1,4,52,90,1,2016,7,23,1003
18366,0,10,10,3285,1,2014,9,5,1099
18367,0,5,8,730,0,2016,4,17,1042
18368,1,4,15,60,2,2014,7,8,940
18369,0,128,42,180,1,2016,1,15,1051
18370,1,4,52,730,1,2015,12,8,1090
18371,1,4,3,3,3,2015,4,9,857
18372,0,2,6,730,2,2013,10,14,1038
18373,1,4,5,60,0,2013,12,15,904
18374,1,4,5,14,4,2015,7,3,839
18375,0,1017,0,730,0,2014,12,11,1027
18376,0,734,12,3285,1,2014,6,30,1054
18377,0,24,8,150,1,2015,11,5,976
18378,0,5,47,730,1,2017,4,27,978
18379,0,163,21,365,0,2015,4,18,1012
18380,0,3,4,90,4,2017,7,5,864
18381,1,4,3,365,1,2017,5,30,592
18382,0,135,21,2190,4,2015,9,4,824
18383,0,17,6,1095,0,2016,3,11,704
18384,0,195,341,5475,0,2014,10,9,1113
18385,1,4,48,2920,1,2017,11,16,789
18386,1,106,68,60,0,2014,6,30,1110
18387,0,155,9,365,1,2015,11,29,1082
18388,2,7,51,365,3,2013,11,25,1191
18389,0,24,163,150,1,2017,6,1,1002
18390,1,4,48,60,0,2015,9,7,1057
18391,1,4,12,365,0,2014,2,12,958
18392,1,38,33,90,4,2015,7,1,987
18393,0,1092,14,90,4,2016,1,17,752
18394,0,232,5,365,1,2014,10,16,770
18395,1,406,38,14,2,2015,9,11,0
18396,0,351,14,730,1,2015,6,7,1006
18397,1,4,5,730,0,2013,10,25,913
18398,1,4,12,60,0,2014,12,4,796
18399,0,2,12,180,2,2016,12,23,0
18400,1,4,3,60,0,2013,11,12,1040
18401,2,33,4,365,3,2016,8,15,796
18402,1,4,7,60,2,2016,5,30,967
18403,0,400,97,365,1,2014,11,13,1136
18404,2,40,5,365,3,2015,10,14,1128
18405,1,4,5,1825,0,2016,5,5,675
18406,0,37,24,365,2,2017,8,2,1137
18407,0,2,5,120,4,2015,7,15,925
18408,0,53,4,2555,1,2017,9,22,1131
18409,0,57,82,365,0,2014,12,20,590
18410,0,2,5,730,1,2015,7,13,1013
18411,0,647,24,60,1,2014,8,8,759
